emp_id,emp_name,role,salary,dept_id,store_id
1623,Kalpana Shetty,Inventory Clerk,112461,4,8
1624,Tanmay Nambiar,Assistant Manager,57341,5,35
1625,Mihir Bhat,Assistant Manager,45510,5,72
1626,Vinay Srivastava,Sales Executive,114404,5,156
1627,Soumya Thakur,Data Analyst,108790,3,75
1628,Bhoomi Bhatia,Marketing Associate,108443,4,8
1629,Sunil Duggal,Inventory Clerk,37493,5,123
1630,Muskan Dubey,HR Executive,48650,5,151
1631,Vineet Modi,Sales Executive,94930,5,82
1632,Sunita Rana,Store Manager,102988,5,3
1633,Mihir Pillai,Inventory Clerk,27582,2,136
1634,Krishna Rana,Finance Executive,68467,2,65
1635,Yash Rai,HR Executive,119126,5,105
1636,Pankaj Nath,Customer Service Rep,18851,1,154
1637,Vishal Thakur,Store Manager,51466,2,11
1638,Veer Chatterjee,Data Analyst,113875,6,160
1639,Farhan Saha,HR Executive,93382,6,124
1640,Avani Ali,Marketing Associate,48572,4,17
1641,Prakash Kaur,Inventory Clerk,32763,6,73
1642,Anaya Sharma,Inventory Clerk,70626,4,76
1643,Advika Gandhi,Finance Executive,24348,3,193
1644,Jayant Rao,Data Analyst,93028,1,159
1645,Tejas Bose,Store Manager,74446,2,137
1646,Anaya Krishnan,Assistant Manager,116886,5,33
1647,Saanvi Goenka,Inventory Clerk,32741,3,142
1648,Amrita Yadav,Sales Executive,62576,5,37
1649,Shivam Patel,Data Analyst,83908,1,74
1650,Rishi Sinha,Customer Service Rep,26031,4,38
1651,Asha Raghavan,Finance Executive,101425,3,111
1652,Sumit Bhosale,Store Manager,104394,1,12
1653,Rekha Shetty,HR Executive,60518,3,130
1654,Seema Barua,Cashier,86770,6,88
1655,Manav Chaudhary,Marketing Associate,116860,5,134
1656,Devanshi Chauhan,Cashier,30220,2,170
1657,Aisha Fernandes,Customer Service Rep,53407,6,7
1658,Nikhil Thakur,Marketing Associate,105335,6,150
1659,Zoya Yadav,Assistant Manager,112751,2,35
1660,Dinesh Goswami,Customer Service Rep,44282,6,73
1661,Himanshu Swamy,Cashier,80960,6,146
1662,Aparna Thomas,Cashier,57626,6,2
1663,Yash Roy,Inventory Clerk,62883,1,179
1664,Ritika Sen,Finance Executive,64436,1,93
1665,Rashmi Rastogi,Customer Service Rep,119098,1,186
1666,Ashish Kohli,Marketing Associate,100464,6,197
1667,Esha Rao,Customer Service Rep,65648,5,48
1668,Sourabh Chatterjee,Finance Executive,55826,1,101
1669,Nikhil Kumar,Cashier,47023,2,70
1670,Pooja Ali,Customer Service Rep,86893,1,114
1671,Nikita Bajpai,Customer Service Rep,52307,2,105
1672,Vikram Duggal,Marketing Associate,73471,5,91
1673,Zoya Pandey,Assistant Manager,93607,3,92
1674,Manisha Jacob,Store Manager,87393,5,126
1675,Ansh Mohanty,Assistant Manager,79295,2,117
1676,Asha Agarwal,Marketing Associate,106611,6,126
1677,Advika Duggal,Inventory Clerk,67550,6,148
1678,Suhana Verma,HR Executive,32274,3,85
1679,Pankaj Patel,Inventory Clerk,81802,1,142
1680,Alok Basu,Cashier,58926,2,157
1681,Mala Dube,Store Manager,19744,2,91
1682,Rekha Mehta,Sales Executive,108248,4,12
1683,Avani Patel,Marketing Associate,26690,3,192
1684,Deepti Duggal,HR Executive,34701,5,135
1685,Yash Tripathi,Inventory Clerk,67315,5,30
1686,Seema Kaul,Sales Executive,38151,2,176
1687,Aarav Jain,Customer Service Rep,32783,5,150
1688,Himanshu Bhatia,Marketing Associate,67519,2,71
1689,Ritika Bhandari,Cashier,55072,1,78
1690,Tanisha Bhatia,Cashier,45515,5,187
1691,Kavita Ghosh,Cashier,33168,4,99
1692,Chitra Sen,Marketing Associate,106572,2,152
1693,Akanksha Pandey,Inventory Clerk,106439,1,59
1694,Preeti Jacob,HR Executive,100797,4,196
1695,Deepti Jacob,Marketing Associate,82633,1,24
1696,Shreya Bhattacharya,Finance Executive,72180,4,56
1697,Suhana Thakur,Marketing Associate,42594,5,1
1698,Harini Tripathi,Store Manager,79317,3,75
1699,Tanya Verma,Inventory Clerk,78696,2,88
1700,Prachi Bedi,Inventory Clerk,89553,6,173
1701,Ujjwal Raghavan,Customer Service Rep,57658,6,27
1702,Rashmi Agarwal,Store Manager,96096,4,3
1703,Karan Bhatia,Marketing Associate,96822,1,101
1704,Jahnavi Nair,Inventory Clerk,42834,5,109
1705,Prachi Chaudhary,Store Manager,37365,1,28
1706,Deepti Tandon,Marketing Associate,113565,1,116
1707,Simran Menon,Finance Executive,96177,2,129
1708,Divya Lal,Inventory Clerk,18706,6,146
1709,Jayant Mukherjee,Assistant Manager,52042,3,91
1710,Lavanya Singh,Assistant Manager,100878,2,38
1711,Kritika Nath,Finance Executive,27974,2,199
1712,Anaya Saxena,Store Manager,73868,3,61
1713,Rohit Bhatia,Finance Executive,35639,5,131
1714,Tarun Patel,Data Analyst,80894,3,187
1715,Farhan Rai,Data Analyst,104041,5,8
1716,Meera Khatri,Store Manager,32926,4,88
1717,Namrata Siddiqui,Assistant Manager,28863,1,118
1718,Prachi Nanda,Assistant Manager,37983,3,66
1719,Aditya Thomas,Customer Service Rep,117985,6,86
1720,Nikhil Rajput,Store Manager,28844,6,34
1721,Pranav Sen,Marketing Associate,89350,3,102
1722,Rohit Bedi,Finance Executive,44454,2,107
1723,Vaibhav Ahluwalia,Store Manager,81535,5,41
1724,Anuj Dubey,Cashier,99263,2,66
1725,Suraj Chopra,Finance Executive,56524,2,41
1726,Arya Pachauri,Finance Executive,57680,1,142
1727,Divya Naidu,Inventory Clerk,87387,6,89
1728,Uma Duggal,Store Manager,70219,6,58
1729,Sandeep Subramanian,Customer Service Rep,73247,1,127
1730,Akanksha Rana,Cashier,116350,2,149
1731,Sakshi Lal,Store Manager,100502,2,50
1732,Sandeep Saha,Store Manager,86150,2,88
1733,Avani Bhatia,Customer Service Rep,29012,6,41
1734,Mohit Gandhi,Cashier,96625,6,32
1735,Vinay Saha,Inventory Clerk,41469,1,24
1736,Sanjay Verma,Cashier,115913,5,117
1737,Sagar Chaudhary,Cashier,65120,3,118
1738,Sonali Bedi,HR Executive,24599,2,183
1739,Saanvi Panda,HR Executive,74861,6,79
1740,Muskan Ganguly,HR Executive,75477,2,75
1741,Avani Agarwal,Customer Service Rep,105675,4,24
1742,Sumit Tripathi,Customer Service Rep,26856,3,55
1743,Urvi Iyengar,Assistant Manager,21151,6,199
1744,Arjun Rastogi,Marketing Associate,75280,6,125
1745,Sourabh Naidu,Finance Executive,48326,2,37
1746,Sumit Menon,Assistant Manager,57964,1,34
1747,Shivam Iyer,Customer Service Rep,30930,4,12
1748,Simran Bhat,Cashier,78541,5,37
1749,Mala Bajpai,HR Executive,45695,6,86
1750,Tejas Saini,Store Manager,100805,5,130
1751,Rashmi Deshmukh,Store Manager,35491,6,147
1752,Sagar Rastogi,Customer Service Rep,18707,3,95
1753,Manav Ahuja,HR Executive,101200,4,64
1754,Aditya Kaur,Store Manager,115075,6,9
1755,Simran Shetty,HR Executive,62354,3,122
1756,Sneha Subramanian,Marketing Associate,48488,5,149
1757,Raj Gandhi,Finance Executive,51415,4,31
1758,Ravi Naidu,Store Manager,89587,6,25
1759,Rashmi Rao,Inventory Clerk,45265,5,161
1760,Sapna Lal,HR Executive,52435,4,153
1761,Harini Ali,Marketing Associate,37900,6,196
1762,Muskan Menon,Data Analyst,99398,5,11
1763,Krishna Kaur,Data Analyst,67878,6,44
1764,Krishna Sinha,Finance Executive,28011,6,121
1765,Rashmi Bose,Finance Executive,26564,2,174
1766,Trisha Iyengar,Marketing Associate,83357,3,93
1767,Vishal Chopra,Data Analyst,59174,3,13
1768,Prachi Tyagi,Assistant Manager,106133,1,68
1769,Ishan Pandey,HR Executive,78652,6,198
1770,Saanvi Basu,Finance Executive,51918,3,77
1771,Vikram Khatri,Marketing Associate,84542,3,154
1772,Raj Gandhi,Customer Service Rep,32387,5,54
1773,Divya Parmar,Finance Executive,41903,4,193
1774,Sana Tyagi,Data Analyst,46095,4,166
1775,Ravi Bansal,Data Analyst,100688,6,127
1776,Sakshi Krishnan,Sales Executive,73783,2,90
1777,Nikhil Ahuja,Assistant Manager,57036,1,137
1778,Sourabh Duggal,HR Executive,101780,3,30
1779,Manav Nambiar,HR Executive,82297,1,149
1780,Trisha Sen,Store Manager,113532,4,190
1781,Manoj Banerjee,Assistant Manager,56915,2,109
1782,Jaspreet Saxena,HR Executive,84553,3,155
1783,Lakshmi Bhandari,Store Manager,39584,2,100
1784,Ravi Fernandes,Cashier,77663,3,139
1785,Divya Sinha,Store Manager,92418,1,156
1786,Charan Khanna,Marketing Associate,95863,6,196
1787,Akanksha Bedi,Inventory Clerk,57283,4,155
1788,Neeraj Thakur,Finance Executive,81459,3,200
1789,Saanvi Mohanty,Marketing Associate,36797,2,69
1790,Meera Dev,Finance Executive,78512,1,144
1791,Soumya Bhat,Customer Service Rep,89341,4,85
1792,Ramesh Jacob,Data Analyst,68654,5,38
1793,Ansh Gill,Sales Executive,46593,2,29
1794,Gaurav Patel,Data Analyst,24296,6,119
1795,Sapna Mahajan,Marketing Associate,111282,6,94
1796,Sagar Nanda,Sales Executive,118675,1,188
1797,Juhi Krishnan,HR Executive,107787,6,2
1798,Deepak Srivastava,Assistant Manager,62017,4,97
1799,Rekha Chauhan,Inventory Clerk,107375,1,173
1800,Aditya Patel,Store Manager,60763,4,118
1801,Soumya Saxena,HR Executive,43929,3,194
1802,Yuvraj Ghosh,Data Analyst,20530,6,130
1803,Ritika Gandhi,Sales Executive,105028,4,148
1804,Sagar Saxena,Cashier,41735,4,92
1805,Priya Bhattacharya,Sales Executive,70911,2,189
1806,Yuvraj Bedi,Inventory Clerk,45353,3,67
1807,Sonali Dasgupta,HR Executive,83375,6,150
1808,Sagar Roy,HR Executive,71745,2,40
1809,Tanya Khan,Assistant Manager,117480,1,164
1810,Payal Chaudhary,Store Manager,43268,4,133
1811,Nisha Siddiqui,Assistant Manager,94418,6,73
1812,Krishna Menon,HR Executive,63216,6,146
1813,Mihir Chauhan,Finance Executive,91850,1,99
1814,Parth Jacob,Sales Executive,24660,4,159
1815,Pranav Bedi,HR Executive,56300,4,172
1816,Sumit Pathak,HR Executive,54413,1,177
1817,Abhinav Tyagi,Inventory Clerk,38045,2,52
1818,Meera Dev,HR Executive,77868,5,154
1819,Sarika Mohanty,HR Executive,29877,4,83
1820,Alok Bhattacharya,Cashier,96712,1,84
1821,Juhi Dey,Cashier,117441,3,39
1822,Ujjwal Lal,Data Analyst,119879,3,11
1823,Neha Pachauri,Data Analyst,19618,4,166
1824,Krishna Lal,Inventory Clerk,24187,2,116
1825,Sarika Iyer,Inventory Clerk,100991,6,172
1826,Nikhil Dey,Finance Executive,57376,2,129
1827,Shruti Deshmukh,Data Analyst,26936,1,14
1828,Gautam Kashyap,Cashier,49495,2,196
1829,Anil Nath,Customer Service Rep,90430,1,31
1830,Rohit Das,Assistant Manager,53319,5,73
1831,Ritika Goswami,Assistant Manager,75273,2,92
1832,Rishi Goenka,Customer Service Rep,85202,1,105
1833,Shivam Panda,Sales Executive,78730,3,195
1834,Avani Singh,Sales Executive,97593,6,197
1835,Sunita Singh,Marketing Associate,58803,4,172
1836,Nikita Bajpai,Customer Service Rep,85619,2,131
1837,Sapna Nanda,Store Manager,33908,1,74
1838,Parth Mishra,Cashier,85122,4,102
1839,Omkar Dube,Inventory Clerk,28229,1,40
1840,Asha Agarwal,Data Analyst,76987,5,135
1841,Leena Naidu,Inventory Clerk,37458,4,198
1842,Farhan Pathak,Customer Service Rep,77371,3,191
1843,Meera Rastogi,Finance Executive,103058,4,136
1844,Raj Dubey,Marketing Associate,88472,5,15
1845,Jaspreet Duggal,Finance Executive,113482,3,38
1846,Saanvi Bhosale,Inventory Clerk,38497,3,74
1847,Nikhil Yadav,Store Manager,89440,2,173
1848,Seema Chauhan,Customer Service Rep,96203,2,41
1849,Aparna Nanda,Marketing Associate,44665,4,176
1850,Sarika Saha,Inventory Clerk,52978,2,34
1851,Manisha Bhat,Inventory Clerk,26942,5,181
1852,Rekha Joshi,Customer Service Rep,101426,5,56
1853,Kabir Saha,Inventory Clerk,34988,6,63
1854,Arya Jain,Marketing Associate,39904,3,88
1855,Bhoomi Gopal,Sales Executive,117079,2,143
1856,Zoya Sinha,Store Manager,48221,4,162
1857,Tanisha Mishra,Customer Service Rep,101411,3,133
1858,Prakash Khan,Customer Service Rep,115534,3,193
1859,Vikram Bhatia,Finance Executive,91846,5,153
1860,Aparna Khanna,Cashier,57556,1,131
1861,Yuvraj Krishnan,Finance Executive,27687,3,173
1862,Aisha Gopal,HR Executive,35332,3,176
1863,Devanshi Bhat,Finance Executive,48994,3,30
1864,Sagar Banerjee,Cashier,99414,2,118
1865,Pankaj Gill,Store Manager,89668,4,77
1866,Charan Iyengar,Data Analyst,30761,5,188
1867,Prateek Das,HR Executive,55037,4,157
1868,Leena Verma,Assistant Manager,89909,3,118
1869,Sameer Malhotra,HR Executive,63453,2,185
1870,Neha Das,Data Analyst,70973,4,157
1871,Prachi Duggal,Store Manager,104697,5,74
1872,Harini Rastogi,HR Executive,40124,4,91
1873,Anjali Tyagi,Finance Executive,43413,3,59
1874,Anaya Pandey,Store Manager,98531,1,77
1875,Naman Vyas,Inventory Clerk,37831,1,167
1876,Advika Kashyap,HR Executive,81209,1,14
1877,Seema Siddiqui,Assistant Manager,103314,1,113
1878,Abhinav Saha,Inventory Clerk,50666,5,187
1879,Sanjay Chakraborty,Inventory Clerk,35687,5,114
1880,Vandana Shetty,Inventory Clerk,45957,2,176
1881,Jaspreet Bhatia,Assistant Manager,65689,4,83
1882,Charan Saxena,Store Manager,102135,1,186
1883,Lavanya Chaudhary,Finance Executive,76614,1,128
1884,Rashmi Ahuja,Finance Executive,72427,1,147
1885,Sameer Nath,HR Executive,47748,4,18
1886,Devanshi Srivastava,Data Analyst,92364,6,108
1887,Alok Rana,Cashier,64548,2,142
1888,Seema Thakur,HR Executive,31106,5,70
1889,Trisha Naidu,Assistant Manager,34295,3,28
1890,Ashish Rai,Finance Executive,39314,6,84
1891,Meera Goswami,Marketing Associate,66049,3,32
1892,Mala Iyer,Cashier,75475,4,63
1893,Lavanya Ganguly,HR Executive,67881,1,43
1894,Kabir Yadav,Marketing Associate,19945,6,103
1895,Sourabh Sen,Marketing Associate,62773,6,28
1896,Kritika Jadhav,Customer Service Rep,84774,2,31
1897,Rohit Mukherjee,Cashier,87160,5,41
1898,Ravi Duggal,Marketing Associate,55716,6,120
1899,Uma Banerjee,HR Executive,100480,6,154
1900,Rashmi Barua,Customer Service Rep,48959,5,40
1901,Advika Ghosh,Inventory Clerk,40000,1,160
1902,Juhi Lal,Inventory Clerk,68538,3,75
1903,Urvi Chaudhary,Data Analyst,84017,6,140
1904,Gautam Deshmukh,HR Executive,19768,3,147
1905,Kritika Chauhan,Cashier,38464,2,100
1906,Simran Krishnan,Customer Service Rep,95395,1,81
1907,Juhi Gupta,HR Executive,55929,6,77
1908,Abhinav Mehta,Inventory Clerk,104301,2,197
1909,Shivam Bhat,Store Manager,73717,1,145
1910,Seema Bhosale,Assistant Manager,79801,5,185
1911,Deepti Mehta,Data Analyst,37268,3,160
1912,Vandana Banerjee,Data Analyst,59365,6,129
1913,Simran Verma,Sales Executive,50732,1,106
1914,Ashish Gupta,HR Executive,57224,2,196
1915,Sanjay Dey,HR Executive,108824,3,37
1916,Ujjwal Modi,Customer Service Rep,109632,4,97
1917,Yash Rai,Customer Service Rep,25686,1,124
1918,Omkar Nambiar,Inventory Clerk,102813,2,164
1919,Ritika Raghavan,Data Analyst,48779,2,162
1920,Veer Duggal,Customer Service Rep,48017,3,74
1921,Vinay Dube,Data Analyst,100517,1,165
1922,Charan Agarwal,Finance Executive,111175,1,133
1923,Kabir Chaudhary,Marketing Associate,88835,5,7
1924,Uma Tripathi,HR Executive,38314,4,184
1925,Kritika Ghosh,Sales Executive,87158,5,59
1926,Devanshi Ali,Assistant Manager,64440,6,197
1927,Pranav Nanda,Store Manager,103245,4,72
1928,Sarika Sen,Store Manager,95655,4,14
1929,Lokesh Raghavan,HR Executive,57319,1,175
1930,Ritika Mukherjee,Sales Executive,53730,5,158
1931,Ira Rajput,Finance Executive,61783,4,63
1932,Asha Banerjee,Cashier,77247,6,35
1933,Vikram Jadhav,Sales Executive,114010,4,40
1934,Divya Dube,Customer Service Rep,108580,4,148
1935,Raj Bedi,Customer Service Rep,66496,1,46
1936,Meera Chakraborty,Sales Executive,31384,2,93
1937,Ritika Khatri,Sales Executive,57984,2,190
1938,Bhavesh Khan,Marketing Associate,38803,1,125
1939,Urvi Sinha,Assistant Manager,43542,3,132
1940,Nikhil Gupta,Finance Executive,82571,6,165
1941,Rishi Agarwal,Customer Service Rep,102556,1,188
1942,Seema Dasgupta,Sales Executive,94440,2,154
1943,Simran Khatri,HR Executive,41572,1,156
1944,Mihir Bansal,Sales Executive,110255,2,112
1945,Arjun Yadav,Store Manager,80810,3,125
1946,Rohit Gandhi,Inventory Clerk,40675,5,181
1947,Sarika Pachauri,Data Analyst,107000,4,28
1948,Akanksha Swamy,Cashier,23953,5,69
1949,Zoya Rao,HR Executive,90776,2,88
1950,Kabir Pathak,Inventory Clerk,63225,4,79
1951,Sana Bhatia,Cashier,90177,2,1
1952,Urvi Dey,Finance Executive,93447,4,121
1953,Naman Zaveri,Assistant Manager,84379,5,140
1954,Mihir Panda,Sales Executive,20932,6,155
1955,Priya Ahluwalia,Assistant Manager,111065,4,3
1956,Shreya Shah,Sales Executive,118404,2,163
1957,Prachi Kaul,HR Executive,97088,1,67
1958,Amrita Rai,Store Manager,103378,4,37
1959,Rakesh Mishra,Customer Service Rep,49801,1,40
1960,Meera Mahajan,Assistant Manager,86615,5,49
1961,Mihir Swamy,HR Executive,84872,6,38
1962,Shivam Ahluwalia,Assistant Manager,26677,5,129
1963,Ashish Pillai,Assistant Manager,58839,6,38
1964,Prateek Naidu,Marketing Associate,118808,2,143
1965,Alok Mohanty,Finance Executive,94648,1,181
1966,Manav Gupta,Sales Executive,62063,1,177
1967,Aisha Bhattacharya,HR Executive,21282,1,57
1968,Parth Mukherjee,Customer Service Rep,27891,2,182
1969,Bhoomi Reddy,Assistant Manager,45056,2,159
1970,Pallavi Barua,Store Manager,51262,4,72
1971,Karan Bhattacharya,Finance Executive,118196,2,187
1972,Vinay Chatterjee,Marketing Associate,114880,5,48
1973,Prakash Ahluwalia,Assistant Manager,90785,3,191
1974,Suhana Iyengar,Inventory Clerk,35176,2,39
1975,Tejas Nanda,Inventory Clerk,41588,3,188
1976,Himanshu Thakur,Marketing Associate,117546,3,198
1977,Omkar Panda,Cashier,114764,1,152
1978,Madhav Lal,Finance Executive,105061,1,184
1979,Aparna Rana,Inventory Clerk,50390,4,51
1980,Omkar Ali,Inventory Clerk,46353,2,182
1981,Bhavesh Jacob,Store Manager,40043,1,110
1982,Omkar Dev,Data Analyst,83341,2,192
1983,Neha Jacob,Finance Executive,28363,3,147
1984,Anuj Malhotra,HR Executive,72174,1,153
1985,Gauri Bhandari,Assistant Manager,59425,2,138
1986,Tejas Tripathi,Finance Executive,37466,1,174
1987,Zoya Pachauri,Cashier,88960,6,74
1988,Pooja Thakur,Data Analyst,50074,3,14
1989,Ujjwal Menon,HR Executive,34725,2,170
1990,Anjali Rastogi,Customer Service Rep,70531,4,190
1991,Ravi Bose,Customer Service Rep,104709,2,58
1992,Tanya Siddiqui,Customer Service Rep,97421,6,69
1993,Advika Nambiar,Customer Service Rep,99619,6,63
1994,Sumit Ali,Marketing Associate,86681,2,180
1995,Anaya Deshmukh,HR Executive,47430,5,53
1996,Manisha Jain,Inventory Clerk,56501,2,117
1997,Meera Kaul,Inventory Clerk,27293,3,125
1998,Vishal Thakur,Inventory Clerk,30508,6,48
1999,Kabir Patel,Finance Executive,40432,2,3
2000,Mohit Sen,Finance Executive,50485,1,151
2001,Nikhil Srivastava,Store Manager,74630,4,107
2002,Aisha Siddiqui,Finance Executive,71059,6,120
2003,Nikhil Pillai,Finance Executive,60897,5,79
2004,Manoj Thakur,Marketing Associate,39072,2,196
2005,Shreya Mishra,Finance Executive,112667,3,8
2006,Gauri Sen,Cashier,84042,4,131
2007,Swati Ahluwalia,Customer Service Rep,66828,1,4
2008,Simran Sen,Customer Service Rep,105204,5,122
2009,Lakshmi Thomas,Customer Service Rep,90314,1,180
2010,Sumit Iyer,Assistant Manager,80383,6,146
2011,Ansh Goenka,Cashier,74149,5,22
2012,Omkar Bhandari,Data Analyst,30503,5,195
2013,Yamini Pachauri,HR Executive,96830,2,64
2014,Lokesh Kaur,Finance Executive,72102,2,130
2015,Deepak Sinha,Finance Executive,30363,1,168
2016,Bhoomi Chopra,HR Executive,98194,5,33
2017,Ramesh Thomas,Data Analyst,71097,3,184
2018,Vineet Bhandari,Finance Executive,19696,6,49
2019,Anuj Lal,Data Analyst,77549,1,42
2020,Esha Chauhan,Sales Executive,76663,2,78
2021,Namrata Duggal,Finance Executive,51853,4,188
2022,Vikram Mahajan,Assistant Manager,23616,4,16
2023,Mala Shah,Finance Executive,43950,5,2
2024,Madhav Mishra,HR Executive,98845,2,82
2025,Priya Rana,Assistant Manager,114759,1,13
2026,Anuj Pandey,HR Executive,86398,3,166
2027,Seema Nanda,Data Analyst,82660,2,42
2028,Dinesh Chaudhary,Cashier,51676,6,39
2029,Harini Bhandari,Assistant Manager,26163,1,71
2030,Sameer Kaul,Inventory Clerk,42132,2,76
2031,Ritika Chakraborty,Marketing Associate,65440,6,196
2032,Vivek Iyengar,Sales Executive,19853,6,181
2033,Nikhil Sinha,Finance Executive,27855,4,149
2034,Jayant Nambiar,Inventory Clerk,73528,3,164
2035,Shivam Chatterjee,Store Manager,40693,2,63
2036,Manisha Lal,Customer Service Rep,69927,4,133
2037,Sumit Chatterjee,Data Analyst,80886,1,36
2038,Anil Bedi,Inventory Clerk,44003,1,186
2039,Sumit Ghosh,Sales Executive,67845,4,28
2040,Prateek Saini,Assistant Manager,32000,3,5
2041,Sakshi Pandey,Store Manager,56737,2,62
2042,Leena Dey,Cashier,34367,6,117
2043,Kritika Raghavan,Marketing Associate,45413,1,32
2044,Manav Jain,Data Analyst,93257,3,144
2045,Aarav Iyer,Finance Executive,59981,4,157
2046,Esha Chaudhary,Store Manager,36548,1,155
2047,Charan Dubey,Assistant Manager,107750,5,175
2048,Nisha Sinha,Cashier,53957,3,78
2049,Rishi Chauhan,Finance Executive,30721,1,187
2050,Madhav Sen,Data Analyst,19185,3,83
2051,Payal Panda,Store Manager,52048,6,100
2052,Vikas Chauhan,HR Executive,97761,4,150
2053,Shivam Patel,Assistant Manager,21452,5,191
2054,Gauri Jadhav,Finance Executive,36624,2,113
2055,Anjali Bhatia,Data Analyst,117080,6,178
2056,Sandeep Bedi,Sales Executive,31324,5,139
2057,Sanjay Tripathi,Sales Executive,24410,6,59
2058,Arya Tripathi,Assistant Manager,70295,4,70
2059,Vinay Kohli,Inventory Clerk,85312,3,199
2060,Lakshmi Nair,Cashier,45503,3,123
2061,Vaibhav Bose,Sales Executive,91415,2,110
2062,Sapna Tripathi,Inventory Clerk,73678,6,43
2063,Shivam Dasgupta,Finance Executive,98598,3,76
2064,Seema Shah,Store Manager,117015,6,75
2065,Soumya Bhattacharya,Cashier,91083,6,131
2066,Pallavi Bhattacharya,Store Manager,25495,6,165
2067,Tanisha Swamy,Customer Service Rep,110574,5,132
2068,Sourabh Chauhan,Data Analyst,112791,5,50
2069,Devanshi Rai,Inventory Clerk,89404,6,47
2070,Tejas Goswami,Marketing Associate,104930,6,173
2071,Rohit Pillai,Marketing Associate,111411,4,183
2072,Sapna Sinha,Sales Executive,116306,6,70
2073,Preeti Roy,HR Executive,58623,6,180
2074,Prakash Tyagi,Inventory Clerk,68242,1,159
2075,Yuvraj Zaveri,Store Manager,42740,2,17
2076,Madhav Nair,Assistant Manager,111144,5,148
2077,Asha Nanda,Assistant Manager,115037,1,82
2078,Deepti Tandon,Finance Executive,108251,3,35
2079,Anil Agarwal,Marketing Associate,45285,4,125
2080,Rekha Fernandes,Store Manager,91221,5,117
2081,Varun Saini,HR Executive,63809,4,157
2082,Dev Kaur,Sales Executive,108726,1,81
2083,Kritika Varma,Store Manager,32637,2,85
2084,Madhav Joshi,Finance Executive,82285,2,185
2085,Shivam Dubey,Store Manager,40699,2,97
2086,Rohit Krishnan,Finance Executive,25558,4,104
2087,Gauri Reddy,HR Executive,34325,4,167
2088,Bhavesh Bhandari,Store Manager,106953,1,109
2089,Himanshu Krishnan,HR Executive,98138,1,74
2090,Juhi Bhatia,HR Executive,108094,5,198
2091,Ishan Bhat,HR Executive,51958,5,156
2092,Tarun Sen,Assistant Manager,92393,5,111
2093,Gautam Menon,Finance Executive,115218,4,87
2094,Madhav Nair,Sales Executive,75276,1,94
2095,Lakshmi Khanna,Assistant Manager,89932,6,20
2096,Advika Khanna,Cashier,97559,3,81
2097,Urvi Menon,HR Executive,112374,2,158
2098,Sameer Modi,Cashier,119741,1,16
2099,Ujjwal Dubey,Customer Service Rep,88547,6,16
2100,Harini Krishnan,Cashier,55916,6,150
2101,Zoya Siddiqui,Inventory Clerk,50879,5,111
2102,Deepak Basu,Inventory Clerk,49791,1,143
2103,Shivam Kaur,Inventory Clerk,51309,3,76
2104,Neha Bhandari,Sales Executive,108597,2,49
2105,Prakash Gupta,Store Manager,61998,3,13
2106,Sanjay Raghavan,HR Executive,37433,3,113
2107,Charan Bose,Cashier,40614,2,186
2108,Prakash Tyagi,Sales Executive,76920,1,163
2109,Charan Nanda,HR Executive,27714,4,11
2110,Uma Pandey,Marketing Associate,101588,3,114
2111,Ansh Shetty,Cashier,73369,2,109
2112,Tanya Rana,Data Analyst,34834,2,16
2113,Tanisha Ahuja,Store Manager,19980,5,131
2114,Seema Siddiqui,Store Manager,84778,2,12
2115,Jahnavi Chaudhary,HR Executive,110322,5,130
2116,Tanmay Iyengar,Data Analyst,63158,4,92
2117,Advika Dasgupta,Store Manager,90042,3,48
2118,Priya Kohli,Sales Executive,119398,4,32
2119,Urvi Sen,Inventory Clerk,41803,5,157
2120,Prateek Ali,Marketing Associate,64111,2,94
2121,Veer Patel,Cashier,44396,4,135
2122,Sapna Tripathi,Store Manager,83173,4,172
2123,Preeti Sharma,Store Manager,56974,6,101
2124,Omkar Dube,Inventory Clerk,85252,4,56
2125,Aparna Rao,HR Executive,25862,6,147
2126,Dev Tripathi,Customer Service Rep,105562,3,68
2127,Aparna Agarwal,Sales Executive,108000,5,1
2128,Nikhil Saha,Sales Executive,46121,4,177
2129,Neeraj Chopra,Data Analyst,34566,5,63
2130,Sagar Das,Inventory Clerk,60616,6,175
2131,Vivek Pandey,Store Manager,19435,1,63
2132,Vikas Mukherjee,Marketing Associate,64280,4,97
2133,Trisha Verma,Assistant Manager,102302,3,3
2134,Nikhil Das,Assistant Manager,79525,2,136
2135,Yamini Rai,Finance Executive,39872,2,80
2136,Arjun Bhandari,Data Analyst,48644,3,104
2137,Vaibhav Lal,Assistant Manager,25428,5,56
2138,Aisha Joshi,Customer Service Rep,64580,5,57
2139,Jaspreet Kumar,Cashier,69529,1,38
2140,Bhavesh Zaveri,Data Analyst,62847,1,157
2141,Tanmay Kumar,Store Manager,66683,3,55
2142,Ritika Modi,Store Manager,77928,1,197
2143,Gautam Shetty,Sales Executive,27234,4,35
2144,Jahnavi Joshi,Assistant Manager,118031,1,182
2145,Ishan Rajput,Finance Executive,99550,6,153
2146,Harini Deshmukh,Customer Service Rep,105213,6,188
2147,Sarika Gupta,Data Analyst,49965,4,155
2148,Rishi Chatterjee,Data Analyst,24821,2,161
2149,Pranav Nath,HR Executive,117303,4,112
2150,Aditya Naidu,Assistant Manager,54490,4,132
