address_id,customer_id,address_line,city,state,pincode,is_default
38051,38051,"97
Sane Path",Bhopal,Madhya Pradesh,039601,True
38052,38052,"H.No. 85
Ray Circle",Puri,Odisha,207018,True
38053,38053,"62/095
Shanker Street",Agra,Uttar Pradesh,743805,True
38054,38054,"19/24
Memon Chowk",Varanasi,Uttar Pradesh,266414,True
38055,38055,"38/240, Taneja",Noida,Uttar Pradesh,760791,True
38056,38056,"H.No. 795, Gulati Street",Salem,Tamil Nadu,794411,True
38057,38057,"78
Nayak Street",Panaji,Goa,384587,True
38058,38058,"88, Sharaf Ganj",Shillong,Meghalaya,036833,True
38059,38059,"32, Dhar Street",Indore,Madhya Pradesh,298801,True
38060,38060,"H.No. 78, Garg Marg",Ahmedabad,Gujarat,467359,True
38061,38061,"H.No. 39
Dhar Nagar",Leh,Ladakh,154936,True
38062,38062,"H.No. 091, Shankar Circle",Gwalior,Madhya Pradesh,309391,True
38063,38063,"91/723, Aurora Ganj",Aizawl,Mizoram,025142,True
38064,38064,"755, Pradhan Ganj",Howrah,West Bengal,797229,True
38065,38065,"26
Mandal Nagar",Lucknow,Uttar Pradesh,321755,True
38066,38066,"H.No. 47, Samra",Trichy,Tamil Nadu,376518,True
38067,38067,"38/54, Kala Zila",Muzaffarpur,Bihar,352328,True
38068,38068,"H.No. 88, Shetty Chowk",Ranchi,Jharkhand,233580,True
38069,38069,"06/04, Bala Road",Bengaluru,Karnataka,994924,True
38070,38070,"72/877
Goda",Rourkela,Odisha,817170,True
38071,38071,"67/41
Modi Chowk",Meerut,Uttar Pradesh,012122,True
38072,38072,"11, Golla Nagar",Rourkela,Odisha,435861,True
38073,38073,"10/508, Mane Ganj",Noida,Uttar Pradesh,696106,True
38074,38074,"95/44
Prakash Marg",Bhubaneswar,Odisha,601906,True
38075,38075,"36/344
Mallick Nagar",Ranchi,Jharkhand,167756,True
38076,38076,"H.No. 78, Doctor Nagar",Srinagar,Jammu & Kashmir,311996,True
38077,38077,"H.No. 81
Kibe Nagar",Bilaspur,Chhattisgarh,636625,True
38078,38078,"83
Atwal Road",New Delhi,Delhi,518258,True
38079,38079,"93/65
Rao",Erode,Tamil Nadu,066071,True
38080,38080,"639
Prabhu Ganj",Karimnagar,Telangana,250992,True
38081,38081,"611, Sunder Road",Delhi,Delhi,925918,True
38082,38082,"H.No. 85
Dhar Ganj",Gwalior,Madhya Pradesh,650615,True
38083,38083,"H.No. 81
Morar Street",Dhanbad,Jharkhand,539568,True
38084,38084,"H.No. 808, Walia Chowk",Shimla,Himachal Pradesh,061973,True
38085,38085,"662, Jani Road",Bengaluru,Karnataka,358565,True
38086,38086,"H.No. 949, Dua Street",Trichy,Tamil Nadu,948675,True
38087,38087,"72/17
Roy Nagar",Jamshedpur,Jharkhand,231218,True
38088,38088,"24/070, Bath Chowk",Mysuru,Karnataka,329888,True
38089,38089,"H.No. 449
Bera Road",Shimla,Himachal Pradesh,427018,True
38090,38090,"84
Som Zila",Nagpur,Maharashtra,033928,True
38091,38091,"H.No. 66
Parekh Path",Port Blair,Andaman and Nicobar Islands,076630,True
38092,38092,"H.No. 75
Rastogi Road",Srinagar,Jammu & Kashmir,430004,True
38093,38093,"H.No. 83
Dhawan Road",Port Blair,Andaman and Nicobar Islands,682402,True
38094,38094,"H.No. 38, Pant Road",Howrah,West Bengal,627418,True
38095,38095,"49/16
Salvi Path",Karimnagar,Telangana,115659,True
38096,38096,"H.No. 09
Bhalla Zila",Panaji,Goa,078110,True
38097,38097,"H.No. 28, Shankar",Gwalior,Madhya Pradesh,853055,True
38098,38098,"60, Narayan Ganj",Vadodara,Gujarat,568588,True
38099,38099,"H.No. 05, Ramesh Nagar",Siliguri,West Bengal,230305,True
38100,38100,"07, Buch Street",Cuttack,Odisha,160197,True
38101,38101,"87
Bal Marg",Muzaffarpur,Bihar,078568,True
38102,38102,"H.No. 01
Bhatnagar Road",New Delhi,Delhi,632363,True
38103,38103,"520, Kala Road",New Delhi,Delhi,502044,True
38104,38104,"H.No. 54, Chowdhury Path",Bhubaneswar,Odisha,821708,True
38105,38105,"43
Barad Chowk",Warangal,Telangana,729575,True
38106,38106,"93/129, Mukhopadhyay Chowk",Noida,Uttar Pradesh,883182,True
38107,38107,"72/76, Date Road",Rourkela,Odisha,299808,True
38108,38108,"H.No. 994
Nadig Chowk",Mumbai,Maharashtra,839522,True
38109,38109,"59/261
Tailor Road",Noida,Uttar Pradesh,006273,True
38110,38110,"H.No. 37
Mane Path",Chennai,Tamil Nadu,366593,True
38111,38111,"H.No. 943, Pradhan Path",Muzaffarpur,Bihar,166661,True
38112,38112,"76, Kala Ganj",Nagpur,Maharashtra,532651,True
38113,38113,"57/15
Manda Zila",Kota,Rajasthan,872912,True
38114,38114,"125, Ghosh Path",Aizawl,Mizoram,390017,True
38115,38115,"16/737
Gala Chowk",Muzaffarpur,Bihar,785893,True
38116,38116,"H.No. 534
Grewal Street",Delhi,Delhi,967532,True
38117,38117,"71/905
Kota Road",Rourkela,Odisha,155623,True
38118,38118,"H.No. 612, Gade Zila",Nashik,Maharashtra,817247,True
38119,38119,"17, Kari Chowk",Delhi,Delhi,800238,True
38120,38120,"588, Arya Path",Varanasi,Uttar Pradesh,080650,True
38121,38121,"98
Din Marg",Rourkela,Odisha,715876,True
38122,38122,"08
Sheth Path",Bengaluru,Karnataka,018088,True
38123,38123,"65/57
Sundaram Ganj",Siliguri,West Bengal,322460,True
38124,38124,"154, Sane Nagar",Kota,Rajasthan,024485,True
38125,38125,"H.No. 11, Prasad Street",Bilaspur,Chhattisgarh,746133,True
38126,38126,"51, Dass",Shillong,Meghalaya,954924,True
38127,38127,"69, Arya",Warangal,Telangana,301117,True
38128,38128,"734, Sehgal Chowk",Surat,Gujarat,836305,True
38129,38129,"453, Sengupta Nagar",Jodhpur,Rajasthan,925214,True
38130,38130,"37/868, Mann Ganj",Kanpur,Uttar Pradesh,674263,True
38131,38131,"12, Khanna Marg",Guwahati,Assam,560573,True
38132,38132,"716
Chopra",Chennai,Tamil Nadu,438462,True
38133,38133,"H.No. 88
Bansal Nagar",Noida,Uttar Pradesh,420732,True
38134,38134,"15/171, Kapur Street",Port Blair,Andaman and Nicobar Islands,095517,True
38135,38135,"80
Sarma Road",Warangal,Telangana,677940,True
38136,38136,"99/720
Rajagopalan Path",Shillong,Meghalaya,062169,True
38137,38137,"62
Bal Chowk",Jodhpur,Rajasthan,008390,True
38138,38138,"61, Thakur Circle",Port Blair,Andaman and Nicobar Islands,909344,True
38139,38139,"10, Bakshi Zila",Puri,Odisha,140343,True
38140,38140,"09, Varghese",Aizawl,Mizoram,486534,True
38141,38141,"06/93, Mann Ganj",Bhubaneswar,Odisha,153537,True
38142,38142,"03/137
Chander Circle",Kanpur,Uttar Pradesh,575995,True
38143,38143,"H.No. 722
Contractor Circle",Kota,Rajasthan,927950,True
38144,38144,"85/34, Bera Marg",Ranchi,Jharkhand,679217,True
38145,38145,"H.No. 145, Sule Chowk",Bhubaneswar,Odisha,112260,True
38146,38146,"37, Singh Path",Kolkata,West Bengal,548029,True
38147,38147,"H.No. 72
Bhardwaj Path",Nagpur,Maharashtra,408280,True
38148,38148,"18/39
Mital Street",Haridwar,Uttarakhand,608395,True
38149,38149,"H.No. 39
Tripathi Marg",Rourkela,Odisha,303581,True
38150,38150,"78/780
Seshadri Street",Jodhpur,Rajasthan,277005,True
38151,38151,"76/52, Keer",Mysuru,Karnataka,454994,True
38152,38152,"537, Nagar Circle",Raipur,Chhattisgarh,014230,True
38153,38153,"H.No. 82
Dalal Street",Nashik,Maharashtra,038882,True
38154,38154,"H.No. 30
Edwin Road",Hyderabad,Telangana,520580,True
38155,38155,"10/47
Bhargava Chowk",Port Blair,Andaman and Nicobar Islands,294756,True
38156,38156,"81/65
Garde Ganj",Bhopal,Madhya Pradesh,073134,True
38157,38157,"37
Singh",Gaya,Bihar,970153,True
38158,38158,"44/226, Varghese Ganj",Ranchi,Jharkhand,219085,True
38159,38159,"54/904
Kala Street",Dehradun,Uttarakhand,926028,True
38160,38160,"685
Mandal Nagar",Nagpur,Maharashtra,466523,True
38161,38161,"H.No. 540
Goswami Ganj",Bengaluru,Karnataka,422227,True
38162,38162,"79/02
Choudhury Road",Dehradun,Uttarakhand,270029,True
38163,38163,"H.No. 702, Pillay Ganj",Agartala,Tripura,167342,True
38164,38164,"07/22
Sahni Circle",Jamshedpur,Jharkhand,757131,True
38165,38165,"H.No. 08
Sandal Chowk",Prayagraj,Uttar Pradesh,856059,True
38166,38166,"25
Deshpande",Agartala,Tripura,193577,True
38167,38167,"76/215, Saran Road",Jamshedpur,Jharkhand,205532,True
38168,38168,"03/83, More Path",Aizawl,Mizoram,223182,True
38169,38169,"49/51, Munshi Nagar",Madurai,Tamil Nadu,787519,True
38170,38170,"17/77, Nagi",Coimbatore,Tamil Nadu,761042,True
38171,38171,"14/90
Iyengar Circle",Bhopal,Madhya Pradesh,828539,True
38172,38172,"56
Sha Marg",Cuttack,Odisha,531119,True
38173,38173,"85/397, Menon Zila",Guwahati,Assam,423284,True
38174,38174,"485
Seth",Muzaffarpur,Bihar,890492,True
38175,38175,"51, Rastogi Street",Agartala,Tripura,010308,True
38176,38176,"34, Dada Chowk",Kolkata,West Bengal,435808,True
38177,38177,"H.No. 90, Mane Circle",Bengaluru,Karnataka,629880,True
38178,38178,"563
Rattan Zila",Siliguri,West Bengal,606632,True
38179,38179,"04/63
Khatri Zila",Mysuru,Karnataka,951760,True
38180,38180,"51
Rajagopal Marg",Vadodara,Gujarat,732448,True
38181,38181,"90
Luthra Nagar",Kolkata,West Bengal,641819,True
38182,38182,"H.No. 69
Iyengar Chowk",Kolkata,West Bengal,201766,True
38183,38183,"85
Tripathi Road",Bengaluru,Karnataka,494700,True
38184,38184,"584
Raj Path",Varanasi,Uttar Pradesh,120258,True
38185,38185,"H.No. 48, D’Alia",Warangal,Telangana,160204,True
38186,38186,"H.No. 58
Deo Street",Gwalior,Madhya Pradesh,846135,True
38187,38187,"77/218, De Street",Warangal,Telangana,400031,True
38188,38188,"49/49, Gopal Ganj",Panaji,Goa,736594,True
38189,38189,"01/42, Gour Zila",Bhubaneswar,Odisha,753277,True
38190,38190,"H.No. 60, Sarma Zila",Puri,Odisha,608885,True
38191,38191,"44/771, Choudhary Marg",Ludhiana,Punjab,461924,True
38192,38192,"611, Gill Circle",Mangalore,Karnataka,776970,True
38193,38193,"70/58
Malhotra Ganj",Nagpur,Maharashtra,332333,True
38194,38194,"690, Modi Path",Panaji,Goa,357108,True
38195,38195,"36, Varghese Chowk",Trichy,Tamil Nadu,551512,True
38196,38196,"69, Saraf Nagar",Delhi,Delhi,180667,True
38197,38197,"76/96, Swamy Marg",Salem,Tamil Nadu,217618,True
38198,38198,"51/348, Ganesan Marg",Karimnagar,Telangana,336230,True
38199,38199,"38, Dash Zila",Kota,Rajasthan,470400,True
38200,38200,"26/493, Konda Zila",Imphal,Manipur,235644,True
38201,38201,"512
Handa Ganj",Chandigarh,Punjab,469818,True
38202,38202,"71/709, Date Nagar",Delhi,Delhi,280592,True
38203,38203,"57/50, Barman Ganj",Pune,Maharashtra,877898,True
38204,38204,"781
Nayar Circle",Puri,Odisha,587784,True
38205,38205,"H.No. 33
Wadhwa Zila",Shimla,Himachal Pradesh,679155,True
38206,38206,"35, Batra Ganj",Vadodara,Gujarat,477458,True
38207,38207,"12/74
Bassi Street",Coimbatore,Tamil Nadu,647592,True
38208,38208,"08/440, Pant Circle",Bhopal,Madhya Pradesh,096167,True
38209,38209,"47/18, Salvi Nagar",Trichy,Tamil Nadu,288386,True
38210,38210,"H.No. 72
Joshi Circle",Indore,Madhya Pradesh,827373,True
38211,38211,"39/457, Bir",Muzaffarpur,Bihar,251883,True
38212,38212,"74/490, Sandhu Ganj",Trichy,Tamil Nadu,398049,True
38213,38213,"98/313, Rao Road",Vadodara,Gujarat,328815,True
38214,38214,"00, Chaudhari Nagar",Amritsar,Punjab,739489,True
38215,38215,"H.No. 88, Aurora Circle",Gandhinagar,Gujarat,394677,True
38216,38216,"H.No. 45
Som Road",Madurai,Tamil Nadu,270454,True
38217,38217,"815, Batra Zila",Gandhinagar,Gujarat,109969,True
38218,38218,"378
Agate Street",Haridwar,Uttarakhand,049051,True
38219,38219,"03, Sani Nagar",Bhopal,Madhya Pradesh,133666,True
38220,38220,"636, Prakash Zila",Ranchi,Jharkhand,689641,True
38221,38221,"22/65
Kurian Path",Aizawl,Mizoram,013325,True
38222,38222,"H.No. 20
Barman Marg",Thane,Maharashtra,366332,True
38223,38223,"H.No. 03, Sabharwal Path",Patna,Bihar,975166,True
38224,38224,"40, Tailor",Siliguri,West Bengal,055457,True
38225,38225,"48/20, Borra Zila",Puri,Odisha,576198,True
38226,38226,"H.No. 40
Shenoy Chowk",Bhubaneswar,Odisha,373536,True
38227,38227,"H.No. 13, Deep Nagar",Agra,Uttar Pradesh,675367,True
38228,38228,"93
Bahri Path",Gwalior,Madhya Pradesh,012461,True
38229,38229,"00/881, Hora Chowk",Panaji,Goa,170241,True
38230,38230,"78/13, Nath Marg",Thane,Maharashtra,223788,True
38231,38231,"71/439
Krishnamurthy Circle",Noida,Uttar Pradesh,569608,True
38232,38232,"H.No. 14
Kala Ganj",Nashik,Maharashtra,693468,True
38233,38233,"29/93, Dora Chowk",Udupi,Karnataka,948110,True
38234,38234,"700
Char Chowk",Kolkata,West Bengal,515373,True
38235,38235,"10/697, Puri Circle",Bilaspur,Chhattisgarh,157226,True
38236,38236,"18/601
Subramanian Street",Meerut,Uttar Pradesh,963924,True
38237,38237,"65/14
Sharma Marg",Muzaffarpur,Bihar,369794,True
38238,38238,"H.No. 46, Chaudhuri Street",New Delhi,Delhi,841377,True
38239,38239,"46/587, Pai Circle",Ranchi,Jharkhand,978307,True
38240,38240,"37/975
Bose Circle",Varanasi,Uttar Pradesh,700179,True
38241,38241,"65/238, Kuruvilla Path",Kanpur,Uttar Pradesh,978676,True
38242,38242,"09/157, Subramanian Path",Pune,Maharashtra,103373,True
38243,38243,"85/25, Reddy Street",Noida,Uttar Pradesh,503212,True
38244,38244,"H.No. 044, Sethi Ganj",Kanpur,Uttar Pradesh,301738,True
38245,38245,"07
Kuruvilla Ganj",Howrah,West Bengal,510743,True
38246,38246,"H.No. 753
Deshmukh Road",Agra,Uttar Pradesh,763993,True
38247,38247,"H.No. 096, Saraf Path",Puri,Odisha,028365,True
38248,38248,"H.No. 559
Gopal Ganj",Bilaspur,Chhattisgarh,012160,True
38249,38249,"90
Krishnamurthy Zila",Madurai,Tamil Nadu,688647,True
38250,38250,"67/060, Bal Road",Ludhiana,Punjab,002147,True
38251,38251,"H.No. 802, Deol Path",Bilaspur,Chhattisgarh,492914,True
38252,38252,"35/993, Bajaj Nagar",Vadodara,Gujarat,128270,True
38253,38253,"61/125
Purohit Road",Nashik,Maharashtra,516690,True
38254,38254,"016, Deep Path",Mumbai,Maharashtra,665385,True
38255,38255,"216
Yohannan Marg",Bhopal,Madhya Pradesh,889019,True
38256,38256,"720
Kade Chowk",Kolkata,West Bengal,540541,True
38257,38257,"H.No. 075, Sodhi Marg",Guwahati,Assam,392838,True
38258,38258,"H.No. 408
Ramesh Nagar",Bhubaneswar,Odisha,377066,True
38259,38259,"23
Suresh Zila",Patiala,Punjab,072861,True
38260,38260,"570, Taneja Circle",Shillong,Meghalaya,924076,True
38261,38261,"86
Bali Road",Meerut,Uttar Pradesh,480681,True
38262,38262,"28
Chaudhry Ganj",Dehradun,Uttarakhand,525289,True
38263,38263,"91/07
Lata Ganj",Ahmedabad,Gujarat,775543,True
38264,38264,"H.No. 78, Vora Chowk",Kolkata,West Bengal,004866,True
38265,38265,"210
Pradhan Path",Kolkata,West Bengal,082432,True
38266,38266,"494
Dua Zila",Gandhinagar,Gujarat,220618,True
38267,38267,"H.No. 006
Basak Street",Howrah,West Bengal,564374,True
38268,38268,"01/26
Chakrabarti Marg",Surat,Gujarat,471762,True
38269,38269,"52, Minhas Road",Gandhinagar,Gujarat,696189,True
38270,38270,"H.No. 505
Tak Nagar",Thane,Maharashtra,610655,True
38271,38271,"888
Panchal Marg",Bilaspur,Chhattisgarh,516398,True
38272,38272,"H.No. 10, Sahni Path",Madurai,Tamil Nadu,439308,True
38273,38273,"55/22
Prasad Ganj",Leh,Ladakh,821682,True
38274,38274,"80, Chacko",Rourkela,Odisha,574300,True
38275,38275,"07/649, Chand Nagar",Gandhinagar,Gujarat,302375,True
38276,38276,"H.No. 263
Mistry Road",Agra,Uttar Pradesh,340953,True
38277,38277,"30/588, Atwal Street",Mumbai,Maharashtra,938251,True
38278,38278,"86
Choudhry Chowk",Siliguri,West Bengal,535849,True
38279,38279,"17
Dugar Zila",Raipur,Chhattisgarh,549549,True
38280,38280,"H.No. 25
Ramesh Nagar",New Delhi,Delhi,253648,True
38281,38281,"015, Khosla",Prayagraj,Uttar Pradesh,927405,True
38282,38282,"82, Jain Street",Kota,Rajasthan,317835,True
38283,38283,"27/114, Mittal Zila",Kota,Rajasthan,703583,True
38284,38284,"08
Bhargava Nagar",Indore,Madhya Pradesh,799977,True
38285,38285,"H.No. 311, Khare Zila",Jaipur,Rajasthan,290721,True
38286,38286,"77/97, Datta",Agra,Uttar Pradesh,856585,True
38287,38287,"33/09
Savant Road",Patna,Bihar,718586,True
38288,38288,"H.No. 715
Dube Chowk",Siliguri,West Bengal,965474,True
38289,38289,"142, Halder Street",Chennai,Tamil Nadu,050070,True
38290,38290,"13/30, Munshi Marg",Panaji,Goa,711893,True
38291,38291,"H.No. 543, Vasa Zila",Lucknow,Uttar Pradesh,273444,True
38292,38292,"H.No. 49, Behl Chowk",Ahmedabad,Gujarat,162823,True
38293,38293,"H.No. 021, Srinivas Zila",Cuttack,Odisha,769178,True
38294,38294,"77/631, Dada Street",Meerut,Uttar Pradesh,594493,True
38295,38295,"150
Karan Path",Ahmedabad,Gujarat,285474,True
38296,38296,"H.No. 27
Dasgupta Chowk",Ranchi,Jharkhand,525954,True
38297,38297,"673
Sheth Ganj",Ahmedabad,Gujarat,563321,True
38298,38298,"02/425, Vaidya Ganj",Patna,Bihar,072342,True
38299,38299,"692
Lata Zila",Mysuru,Karnataka,807541,True
38300,38300,"053
Raj Ganj",Rajkot,Gujarat,813753,True
38301,38301,"98/37, Chakraborty Circle",Panaji,Goa,977216,True
38302,38302,"H.No. 924
Manne Street",Howrah,West Bengal,361233,True
38303,38303,"85, Jani Chowk",Muzaffarpur,Bihar,370847,True
38304,38304,"947
Parmar Circle",Dhanbad,Jharkhand,405422,True
38305,38305,"H.No. 537, Nanda Nagar",Aizawl,Mizoram,274537,True
38306,38306,"88/309, Zacharia Ganj",Madurai,Tamil Nadu,706222,True
38307,38307,"H.No. 431
Choudhry",Surat,Gujarat,068121,True
38308,38308,"H.No. 78, Mukhopadhyay Zila",Ahmedabad,Gujarat,873238,True
38309,38309,"H.No. 30
Narain Marg",Bilaspur,Chhattisgarh,973310,True
38310,38310,"12/74, Munshi Ganj",Port Blair,Andaman and Nicobar Islands,805058,True
38311,38311,"65/98, Iyer Ganj",Prayagraj,Uttar Pradesh,748501,True
38312,38312,"H.No. 394
Bail Street",Chennai,Tamil Nadu,009571,True
38313,38313,"22, Wable Chowk",Haridwar,Uttarakhand,727605,True
38314,38314,"26/28, Keer Path",Panaji,Goa,789544,True
38315,38315,"H.No. 63, Dave Zila",Agartala,Tripura,275239,True
38316,38316,"H.No. 12, Bal Marg",Haridwar,Uttarakhand,890664,True
38317,38317,"68/282
Sama Street",Bengaluru,Karnataka,931065,True
38318,38318,"99
Dutt Street",Coimbatore,Tamil Nadu,334535,True
38319,38319,"H.No. 73, Baral Circle",Port Blair,Andaman and Nicobar Islands,441185,True
38320,38320,"608, Prabhu Chowk",Ranchi,Jharkhand,419584,True
38321,38321,"29/957, Saran Marg",Bengaluru,Karnataka,502692,True
38322,38322,"H.No. 45
Doshi Path",Salem,Tamil Nadu,611481,True
38323,38323,"H.No. 35
Modi Street",Aizawl,Mizoram,607340,True
38324,38324,"08/09
Lata",Bilaspur,Chhattisgarh,025018,True
38325,38325,"181, Yadav Road",Bhubaneswar,Odisha,615346,True
38326,38326,"373
Bains",Chennai,Tamil Nadu,937507,True
38327,38327,"H.No. 57, Kibe Chowk",Patna,Bihar,587997,True
38328,38328,"59/343
Chaudhuri Nagar",Mangalore,Karnataka,456241,True
38329,38329,"57/367
Wason",Guwahati,Assam,756856,True
38330,38330,"13
Edwin Path",Cuttack,Odisha,756044,True
38331,38331,"15/30, Pandya",Dehradun,Uttarakhand,755947,True
38332,38332,"657, Pandit",Imphal,Manipur,874836,True
38333,38333,"241, Joshi Path",Agra,Uttar Pradesh,491548,True
38334,38334,"H.No. 88
Gill Path",Ahmedabad,Gujarat,616145,True
38335,38335,"163
Pall Street",Howrah,West Bengal,901912,True
38336,38336,"H.No. 442, Dube Marg",Howrah,West Bengal,141162,True
38337,38337,"H.No. 40, Saraf",Lucknow,Uttar Pradesh,048726,True
38338,38338,"H.No. 27
Nadkarni",Hyderabad,Telangana,963715,True
38339,38339,"H.No. 293
Sehgal Street",Bengaluru,Karnataka,659924,True
38340,38340,"59/65
Subramanian Road",Patna,Bihar,669202,True
38341,38341,"H.No. 640, Dixit",Lucknow,Uttar Pradesh,826833,True
38342,38342,"98/69, Warrior Street",Siliguri,West Bengal,763430,True
38343,38343,"469
Basak",Chandigarh,Punjab,860572,True
38344,38344,"462
Bhatti Marg",Kota,Rajasthan,389926,True
38345,38345,"H.No. 90
Mangal Path",Howrah,West Bengal,866223,True
38346,38346,"90, Bedi Zila",Howrah,West Bengal,954019,True
38347,38347,"H.No. 840
Bansal Zila",Noida,Uttar Pradesh,466423,True
38348,38348,"78/266, Rau Path",Ranchi,Jharkhand,792847,True
38349,38349,"85/12, Bora",Patna,Bihar,773423,True
38350,38350,"38, Sani Zila",Coimbatore,Tamil Nadu,723004,True
38351,38351,"43/48
Chakrabarti Road",Siliguri,West Bengal,215916,True
38352,38352,"H.No. 992, Sidhu Road",Aizawl,Mizoram,744229,True
38353,38353,"57
Batta",Karimnagar,Telangana,755935,True
38354,38354,"37/34, Mitra Marg",Shillong,Meghalaya,633572,True
38355,38355,"53/364, Babu Zila",Udaipur,Rajasthan,219780,True
38356,38356,"H.No. 93
Tailor Ganj",Ranchi,Jharkhand,283152,True
38357,38357,"29
Grover Road",Meerut,Uttar Pradesh,525120,True
38358,38358,"19
Doshi Chowk",Chandigarh,Punjab,387270,True
38359,38359,"87/175, Mangat Path",Patna,Bihar,734501,True
38360,38360,"664
Prabhu Zila",Chennai,Tamil Nadu,685094,True
38361,38361,"16/66, Roy Chowk",Gwalior,Madhya Pradesh,685278,True
38362,38362,"89/917
Lal Marg",Gandhinagar,Gujarat,562224,True
38363,38363,"23
Biswas Street",Gaya,Bihar,687852,True
38364,38364,"76/99
Mall Path",Agra,Uttar Pradesh,675453,True
38365,38365,"30/07, Malhotra Zila",Dhanbad,Jharkhand,965145,True
38366,38366,"H.No. 55, Ben Circle",Salem,Tamil Nadu,181394,True
38367,38367,"H.No. 973, Radhakrishnan Road",Amritsar,Punjab,805750,True
38368,38368,"95
Parsa Ganj",Madurai,Tamil Nadu,502851,True
38369,38369,"24/85, Sidhu Chowk",Bengaluru,Karnataka,190700,True
38370,38370,"89
Aurora Path",Chennai,Tamil Nadu,004668,True
38371,38371,"86, Ray Street",Agra,Uttar Pradesh,246478,True
38372,38372,"82/75, Malhotra Zila",Bhopal,Madhya Pradesh,754804,True
38373,38373,"H.No. 160
Manda Nagar",Jamshedpur,Jharkhand,735388,True
38374,38374,"67/93, Sha Marg",Nashik,Maharashtra,736735,True
38375,38375,"H.No. 25, Salvi Chowk",Agra,Uttar Pradesh,500741,True
38376,38376,"54/363, Guha Road",Chennai,Tamil Nadu,226219,True
38377,38377,"378
Barad Path",Varanasi,Uttar Pradesh,292427,True
38378,38378,"626, Rana",Madurai,Tamil Nadu,128771,True
38379,38379,"31/90, Pandya Ganj",Agra,Uttar Pradesh,808058,True
38380,38380,"18/26
Khalsa Ganj",Meerut,Uttar Pradesh,149088,True
38381,38381,"66/13
Bhat Street",Bilaspur,Chhattisgarh,341509,True
38382,38382,"H.No. 548, Tara Road",Erode,Tamil Nadu,583804,True
38383,38383,"H.No. 76
Bahri Street",Indore,Madhya Pradesh,025944,True
38384,38384,"875, Sama Street",Jodhpur,Rajasthan,368208,True
38385,38385,"731, Dara Nagar",Ranchi,Jharkhand,933635,True
38386,38386,"39, Barad",Ahmedabad,Gujarat,682231,True
38387,38387,"080
Rout Nagar",Rajkot,Gujarat,975617,True
38388,38388,"H.No. 13
Mannan Circle",Bhopal,Madhya Pradesh,316326,True
38389,38389,"37, Peri Ganj",Agartala,Tripura,695398,True
38390,38390,"H.No. 89
Sani Path",Erode,Tamil Nadu,956993,True
38391,38391,"42
Gala Road",Nagpur,Maharashtra,586485,True
38392,38392,"H.No. 73
Dugar",Warangal,Telangana,049705,True
38393,38393,"14/453, Sabharwal Zila",Bhubaneswar,Odisha,463508,True
38394,38394,"63/150
Handa Zila",Muzaffarpur,Bihar,749019,True
38395,38395,"H.No. 207, Ahluwalia Circle",Amritsar,Punjab,782066,True
38396,38396,"916
Dass",Udaipur,Rajasthan,543975,True
38397,38397,"01
Anand Nagar",Lucknow,Uttar Pradesh,647844,True
38398,38398,"06/858, Bhakta Road",Surat,Gujarat,020963,True
38399,38399,"H.No. 662
Nagi Road",Karimnagar,Telangana,181850,True
38400,38400,"H.No. 053
Thakur Zila",Agra,Uttar Pradesh,003821,True
38401,38401,"H.No. 133
Bir Marg",Kolkata,West Bengal,995470,True
38402,38402,"H.No. 476, Sura Path",Chandigarh,Punjab,259835,True
38403,38403,"66/84, Chakrabarti Chowk",Leh,Ladakh,627834,True
38404,38404,"64/485, Bhasin Road",Kanpur,Uttar Pradesh,347126,True
38405,38405,"340
Pathak Street",Lucknow,Uttar Pradesh,803881,True
38406,38406,"27/846
Goyal Marg",Warangal,Telangana,848905,True
38407,38407,"H.No. 71, Dhingra Marg",Panaji,Goa,818224,True
38408,38408,"H.No. 61, Mishra Zila",Hyderabad,Telangana,954857,True
38409,38409,"60
Keer Zila",Muzaffarpur,Bihar,528733,True
38410,38410,"82, Kumer Nagar",Warangal,Telangana,957647,True
38411,38411,"09, Bobal",Cuttack,Odisha,674771,True
38412,38412,"883
Sandhu Ganj",Prayagraj,Uttar Pradesh,066108,True
38413,38413,"14/519, Bajaj Ganj",Jaipur,Rajasthan,924111,True
38414,38414,"H.No. 06
Reddy Nagar",Shimla,Himachal Pradesh,960326,True
38415,38415,"370
Gandhi",Shimla,Himachal Pradesh,058529,True
38416,38416,"H.No. 049
Batra",Chennai,Tamil Nadu,664348,True
38417,38417,"H.No. 30
Raman Marg",Mangalore,Karnataka,118515,True
38418,38418,"702, Deol Marg",Dhanbad,Jharkhand,746195,True
38419,38419,"05/373
Bhattacharyya Ganj",Noida,Uttar Pradesh,165881,True
38420,38420,"64/747
Varghese",Thane,Maharashtra,091227,True
38421,38421,"53/40, Parmer Nagar",Hyderabad,Telangana,435153,True
38422,38422,"H.No. 820, Vaidya Zila",Gaya,Bihar,611572,True
38423,38423,"H.No. 874
Chana Chowk",Noida,Uttar Pradesh,318008,True
38424,38424,"04
Gala Circle",Ahmedabad,Gujarat,158721,True
38425,38425,"H.No. 589, Rama",Lucknow,Uttar Pradesh,615840,True
38426,38426,"H.No. 647
Prasad Street",Salem,Tamil Nadu,408759,True
38427,38427,"H.No. 876, Naik Ganj",Dhanbad,Jharkhand,282164,True
38428,38428,"47/04
Dada Marg",Bhopal,Madhya Pradesh,488933,True
38429,38429,"92, Kulkarni Zila",Cuttack,Odisha,216218,True
