employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
2469,195,Imaran,Khatri,imaran.khatri@retailmart.com,Finance Executive,1,2023-10-30,76895
2470,63,Urvi,Ghose,urvi.ghose@retailmart.com,Store Associate,2,2025-01-25,25937
2471,98,Girish,Narayanan,girish.narayanan@retailmart.com,Data Analyst,10,2024-02-02,139093
2472,7,Vrishti,Setty,vrishti.setty@retailmart.com,Marketing Associate,8,2026-02-10,46990
2473,187,Meera,Gokhale,meera.gokhale@retailmart.com,Assistant Manager,2,2025-04-30,61840
2474,80,Ubika,Narayan,ubika.narayan@retailmart.com,Store Manager,1,2026-02-06,87926
2475,44,Charles,Sanghvi,charles.sanghvi@retailmart.com,Security Supervisor,3,2024-05-31,27375
2476,119,Lucky,Gulati,lucky.gulati@retailmart.com,Assistant Manager,9,2025-12-20,57405
2477,29,Nihal,Chaudry,nihal.chaudry@retailmart.com,Inventory Clerk,4,2025-12-08,29091
2478,13,Indira,Gupta,indira.gupta@retailmart.com,Visual Merchandiser,1,2023-07-01,31691
2479,150,Karan,Oak,karan.oak@retailmart.com,Regional Manager,8,2026-02-17,147233
2480,189,Jacob,Char,jacob.char@retailmart.com,Marketing Associate,9,2024-12-24,27309
2481,199,Karan,Chada,karan.chada@retailmart.com,Store Manager,10,2024-06-18,131708
2482,45,Ojasvi,Sunder,ojasvi.sunder@retailmart.com,Store Manager,6,2025-06-04,139720
2483,108,Pahal,Acharya,pahal.acharya@retailmart.com,Store Associate,2,2024-12-29,22341
2484,163,Advaith,Nair,advaith.nair@retailmart.com,Assistant Manager,4,2023-05-07,80780
2485,167,Neel,Mann,neel.mann@retailmart.com,Maintenance Staff,6,2024-10-12,14783
2486,134,Edhitha,Bali,edhitha.bali@retailmart.com,Data Analyst,6,2024-03-03,95880
2487,146,Aradhana,Dara,aradhana.dara@retailmart.com,Finance Executive,7,2025-01-17,68244
2488,128,Sanya,Sura,sanya.sura@retailmart.com,Marketing Associate,7,2024-10-18,35678
2489,10,Amaira,Baria,amaira.baria@retailmart.com,Cashier,9,2023-12-08,15181
2490,182,Ria,Sarraf,ria.sarraf@retailmart.com,Store Manager,2,2024-06-23,139367
2491,25,Darika,Palan,darika.palan@retailmart.com,Visual Merchandiser,7,2024-10-08,59071
2492,68,Manthan,Bedi,manthan.bedi@retailmart.com,Store Manager,8,2024-10-26,137726
2493,192,Mekhala,Sura,mekhala.sura@retailmart.com,Regional Manager,10,2024-01-29,196707
2494,37,Ekbal,Chacko,ekbal.chacko@retailmart.com,Cashier,5,2022-09-02,23608
2495,179,Eiravati,Char,eiravati.char@retailmart.com,Cashier,2,2022-10-11,15097
2496,8,Vasana,Vasa,vasana.vasa@retailmart.com,Customer Service Rep,3,2024-11-13,25154
2497,21,David,Choudhary,david.choudhary@retailmart.com,Security Supervisor,5,2025-06-05,38333
2498,105,Oscar,Shere,oscar.shere@retailmart.com,Inventory Clerk,3,2024-01-20,21010
2499,86,Jhalak,Samra,jhalak.samra@retailmart.com,Security Supervisor,10,2025-07-02,39825
2500,102,Jai,Rao,jai.rao@retailmart.com,HR Executive,2,2025-01-10,56823
2501,14,Jatin,Gole,jatin.gole@retailmart.com,Visual Merchandiser,8,2025-03-20,34270
2502,119,Gayathri,Srinivasan,gayathri.srinivasan@retailmart.com,HR Executive,10,2025-07-03,52896
2503,45,Parth,Bains,parth.bains@retailmart.com,Data Engineer,4,2025-11-06,175445
2504,72,Rayaan,Mohan,rayaan.mohan@retailmart.com,Data Analyst,10,2025-01-27,70036
2505,69,Bakhshi,Krishna,bakhshi.krishna@retailmart.com,Sales Executive,4,2023-09-16,28583
2506,15,Raagini,Manne,raagini.manne@retailmart.com,Inventory Clerk,10,2026-02-05,30115
2507,2,Eesha,Dua,eesha.dua@retailmart.com,Maintenance Staff,8,2025-10-09,13704
2508,3,Lopa,Edwin,lopa.edwin@retailmart.com,Store Associate,9,2025-03-03,15429
2509,2,Zarna,Lall,zarna.lall@retailmart.com,Cashier,9,2025-03-07,29579
2510,105,Timothy,Krish,timothy.krish@retailmart.com,Maintenance Staff,8,2025-06-20,13016
2511,102,Idika,Sani,idika.sani@retailmart.com,Regional Manager,3,2022-05-13,184794
2512,117,Hemani,Nigam,hemani.nigam@retailmart.com,Store Manager,6,2024-04-02,147234
2513,47,Ishita,Bhattacharyya,ishita.bhattacharyya@retailmart.com,Store Associate,8,2022-04-06,15072
2514,9,Farhan,Garde,farhan.garde@retailmart.com,Logistics Coordinator,4,2024-12-13,57742
2515,170,Zashil,Srinivasan,zashil.srinivasan@retailmart.com,Store Associate,10,2025-03-17,26882
2516,5,Agastya,Sengupta,agastya.sengupta@retailmart.com,Maintenance Staff,1,2025-09-17,12178
2517,16,Ekantika,Bail,ekantika.bail@retailmart.com,Store Associate,3,2025-05-29,25863
2518,101,David,Kant,david.kant@retailmart.com,Regional Manager,1,2023-09-07,193106
2519,165,Daniel,Kale,daniel.kale@retailmart.com,Maintenance Staff,5,2025-10-22,13365
2520,27,Ekapad,Pandit,ekapad.pandit@retailmart.com,Data Analyst,1,2025-03-12,94276
2521,43,Sanaya,Chahal,sanaya.chahal@retailmart.com,Marketing Associate,4,2025-11-28,44271
2522,59,Saumya,Saraf,saumya.saraf@retailmart.com,Regional Manager,5,2024-10-23,234078
2523,39,Harini,Sathe,harini.sathe@retailmart.com,Finance Executive,1,2024-10-21,65972
2524,153,Vincent,Venkataraman,vincent.venkataraman@retailmart.com,Inventory Clerk,9,2023-06-14,20569
2525,193,Pooja,Natt,pooja.natt@retailmart.com,Security Supervisor,10,2023-04-15,35465
2526,163,Amol,Subramaniam,amol.subramaniam@retailmart.com,Cashier,2,2022-08-25,29195
2527,182,Yadavi,Sampath,yadavi.sampath@retailmart.com,Assistant Manager,8,2024-06-16,74990
2528,129,William,Tailor,william.tailor@retailmart.com,HR Executive,8,2026-01-28,72821
2529,140,Bhanumati,Luthra,bhanumati.luthra@retailmart.com,Regional Manager,6,2023-09-02,240024
2530,125,Advay,Bath,advay.bath@retailmart.com,HR Executive,4,2025-01-03,46963
2531,143,Eshana,Amble,eshana.amble@retailmart.com,Data Analyst,1,2025-10-03,92968
2532,155,Tripti,Lad,tripti.lad@retailmart.com,Finance Executive,2,2024-05-12,56057
2533,140,Anita,Badami,anita.badami@retailmart.com,Inventory Clerk,8,2023-10-31,24115
2534,17,Ira,Dhar,ira.dhar@retailmart.com,Maintenance Staff,3,2025-02-28,22457
2535,92,Aarav,Dada,aarav.dada@retailmart.com,Inventory Clerk,2,2025-12-19,20691
2536,41,Kai,Bahl,kai.bahl@retailmart.com,Regional Manager,7,2024-07-17,245844
2537,144,Gagan,Sachar,gagan.sachar@retailmart.com,Maintenance Staff,10,2025-11-22,16380
2538,69,Naveen,Walia,naveen.walia@retailmart.com,Maintenance Staff,3,2024-11-25,13526
2539,155,Jagdish,Dass,jagdish.dass@retailmart.com,Finance Executive,5,2023-07-18,46981
2540,131,Chavvi,Lad,chavvi.lad@retailmart.com,Finance Executive,8,2023-05-09,74040
2541,143,Forum,Balay,forum.balay@retailmart.com,Inventory Clerk,10,2025-01-17,19951
2542,174,Bishakha,Sethi,bishakha.sethi@retailmart.com,Data Analyst,10,2023-07-04,66971
2543,163,Unni,Chanda,unni.chanda@retailmart.com,Finance Executive,10,2021-09-26,75276
2544,58,Girik,Dugal,girik.dugal@retailmart.com,Logistics Coordinator,4,2023-10-10,54645
2545,195,Ikbal,Yohannan,ikbal.yohannan@retailmart.com,Logistics Coordinator,7,2023-05-07,43234
2546,53,Chandresh,Sem,chandresh.sem@retailmart.com,Cashier,3,2023-12-23,24007
2547,6,Radha,Pandey,radha.pandey@retailmart.com,Regional Manager,3,2025-07-29,138719
2548,84,Chakrika,Gulati,chakrika.gulati@retailmart.com,Store Manager,1,2023-11-02,81547
2549,153,Raagini,Sem,raagini.sem@retailmart.com,Data Analyst,2,2023-01-21,84850
2550,4,Darika,Dar,darika.dar@retailmart.com,Inventory Clerk,5,2024-07-11,24535
2551,96,Hemangini,Bawa,hemangini.bawa@retailmart.com,Security Supervisor,1,2024-09-25,29810
2552,59,Adweta,Bera,adweta.bera@retailmart.com,Security Supervisor,6,2024-09-18,37089
2553,18,Janya,Kunda,janya.kunda@retailmart.com,Store Associate,4,2025-11-14,27379
2554,119,Gabriel,Peri,gabriel.peri@retailmart.com,Security Supervisor,3,2025-11-19,30321
2555,52,Gaurangi,Srinivas,gaurangi.srinivas@retailmart.com,Regional Manager,5,2021-09-27,233482
2556,88,Ladli,Ben,ladli.ben@retailmart.com,Visual Merchandiser,5,2023-12-21,45774
2557,162,Utkarsh,Bir,utkarsh.bir@retailmart.com,Store Associate,1,2024-12-04,20937
2558,82,Veda,Pandey,veda.pandey@retailmart.com,Cashier,8,2024-04-14,18311
2559,151,Saanvi,Sunder,saanvi.sunder@retailmart.com,Data Engineer,6,2025-08-31,188584
2560,177,Watika,Date,watika.date@retailmart.com,Store Associate,1,2025-07-02,29185
2561,149,Lipika,Bhakta,lipika.bhakta@retailmart.com,Data Analyst,4,2023-10-20,134003
2562,168,Pranav,Mohanty,pranav.mohanty@retailmart.com,Logistics Coordinator,4,2024-08-27,31541
2563,123,Andrew,Dash,andrew.dash@retailmart.com,Inventory Clerk,8,2024-07-24,33799
2564,39,Krisha,Guha,krisha.guha@retailmart.com,Logistics Coordinator,1,2025-04-11,54856
2565,50,Lavanya,Yohannan,lavanya.yohannan@retailmart.com,Customer Service Rep,6,2026-01-04,31799
2566,77,Girindra,Gupta,girindra.gupta@retailmart.com,Security Supervisor,8,2024-11-06,35227
2567,159,Qushi,Pall,qushi.pall@retailmart.com,Finance Executive,9,2024-06-28,40978
2568,77,Chandran,Singhal,chandran.singhal@retailmart.com,Inventory Clerk,1,2025-03-10,21419
2569,134,Bhavika,Palan,bhavika.palan@retailmart.com,Store Associate,3,2024-03-31,18656
2570,93,Krish,Chacko,krish.chacko@retailmart.com,Cashier,7,2024-08-18,26210
2571,85,Ekaja,Ranganathan,ekaja.ranganathan@retailmart.com,Assistant Manager,7,2025-04-15,73089
2572,177,Edhitha,Salvi,edhitha.salvi@retailmart.com,HR Executive,5,2025-05-27,68097
2573,58,Nikita,Sidhu,nikita.sidhu@retailmart.com,Data Analyst,3,2024-03-12,72441
2574,101,Charita,Raj,charita.raj@retailmart.com,HR Executive,8,2024-03-01,53559
2575,28,Atharv,Khalsa,atharv.khalsa@retailmart.com,HR Executive,10,2023-04-05,45695
2576,93,Lajita,Atwal,lajita.atwal@retailmart.com,Maintenance Staff,2,2022-02-05,23051
2577,131,Aradhana,Krishna,aradhana.krishna@retailmart.com,Data Engineer,5,2023-07-10,148240
2578,166,Ati,Parmar,ati.parmar@retailmart.com,Assistant Manager,3,2023-04-27,78261
2579,111,Jeremiah,Khanna,jeremiah.khanna@retailmart.com,Customer Service Rep,8,2025-01-06,30746
2580,49,Nathaniel,Bhalla,nathaniel.bhalla@retailmart.com,Store Associate,2,2024-09-19,23670
2581,126,Kiaan,Shah,kiaan.shah@retailmart.com,Maintenance Staff,5,2023-09-12,13604
2582,159,Logan,Om,logan.om@retailmart.com,Data Engineer,5,2022-08-23,203116
2583,182,Urishilla,Rege,urishilla.rege@retailmart.com,Marketing Associate,10,2025-01-10,47976
2584,16,Faqid,Parmer,faqid.parmer@retailmart.com,Data Engineer,3,2024-04-26,143018
2585,19,Wyatt,Sridhar,wyatt.sridhar@retailmart.com,Store Associate,10,2025-09-27,29801
2586,190,Gagan,Bahl,gagan.bahl@retailmart.com,Security Supervisor,4,2023-09-04,24929
2587,178,Maanas,Buch,maanas.buch@retailmart.com,Visual Merchandiser,9,2025-02-03,58764
2588,111,Triveni,Devi,triveni.devi@retailmart.com,Marketing Associate,4,2025-12-03,44996
2589,190,Chandresh,Lad,chandresh.lad@retailmart.com,Assistant Manager,7,2026-02-05,80433
2590,168,Amol,Dave,amol.dave@retailmart.com,Marketing Associate,9,2023-11-20,49352
2591,128,Jagrati,Sampath,jagrati.sampath@retailmart.com,Maintenance Staff,6,2023-09-10,21016
2592,65,Harrison,Sane,harrison.sane@retailmart.com,Data Engineer,10,2022-07-19,127050
2593,155,Rohan,Baral,rohan.baral@retailmart.com,Security Supervisor,6,2022-07-21,38130
2594,179,Vrishti,Jaggi,vrishti.jaggi@retailmart.com,Finance Executive,2,2023-12-07,65812
2595,138,Arunima,Rout,arunima.rout@retailmart.com,HR Executive,3,2026-01-28,72587
2596,119,Wriddhish,Bahl,wriddhish.bahl@retailmart.com,Cashier,9,2025-02-11,26240
2597,138,Agastya,Bhattacharyya,agastya.bhattacharyya@retailmart.com,Data Engineer,3,2023-02-28,130462
2598,118,Anika,Memon,anika.memon@retailmart.com,Regional Manager,9,2023-06-12,154814
2599,100,Alexander,Mangal,alexander.mangal@retailmart.com,Store Associate,7,2025-08-11,20095
2600,183,Devika,Ramaswamy,devika.ramaswamy@retailmart.com,Security Supervisor,1,2025-10-20,23378
2601,142,Tanmayi,Bera,tanmayi.bera@retailmart.com,Data Engineer,2,2023-10-17,198342
2602,150,Lucky,Ghosh,lucky.ghosh@retailmart.com,Cashier,9,2025-07-20,24264
2603,33,Tarak,Konda,tarak.konda@retailmart.com,Logistics Coordinator,5,2025-02-13,41328
2604,9,Akshay,Joshi,akshay.joshi@retailmart.com,Sales Executive,9,2026-02-03,48254
2605,155,Deepa,Kibe,deepa.kibe@retailmart.com,Customer Service Rep,5,2022-12-16,23181
2606,29,Samesh,Sidhu,samesh.sidhu@retailmart.com,Cashier,2,2026-01-26,29757
2607,131,Suhani,Toor,suhani.toor@retailmart.com,Marketing Associate,2,2023-02-13,32646
2608,90,Aarnav,Ganguly,aarnav.ganguly@retailmart.com,Cashier,2,2024-04-14,18415
2609,165,Oni,Rama,oni.rama@retailmart.com,HR Executive,5,2025-02-03,59036
2610,24,Geetika,Kurian,geetika.kurian@retailmart.com,Marketing Associate,5,2022-08-26,46726
2611,39,Nakul,Parmer,nakul.parmer@retailmart.com,Cashier,4,2022-12-27,16371
2612,124,Leela,Sur,leela.sur@retailmart.com,Data Engineer,7,2024-10-03,132730
2613,184,Harinakshi,Shankar,harinakshi.shankar@retailmart.com,Inventory Clerk,7,2025-11-01,28325
2614,1,Sanaya,Baral,sanaya.baral@retailmart.com,Marketing Associate,4,2024-06-18,26252
2615,41,Urvi,Som,urvi.som@retailmart.com,Store Associate,5,2024-12-16,22457
2616,154,Neha,Kapur,neha.kapur@retailmart.com,Finance Executive,5,2024-02-20,42937
2617,156,Mekhala,Nazareth,mekhala.nazareth@retailmart.com,Store Associate,10,2024-01-25,15699
2618,46,Priya,Dara,priya.dara@retailmart.com,Visual Merchandiser,6,2023-07-19,52320
2619,103,Ekaja,Padmanabhan,ekaja.padmanabhan@retailmart.com,Security Supervisor,1,2025-04-05,30201
2620,9,Yauvani,Raju,yauvani.raju@retailmart.com,Sales Executive,1,2025-03-14,39458
2621,91,Ekbal,Grewal,ekbal.grewal@retailmart.com,Data Analyst,9,2024-09-07,92479
2622,69,Dalaja,Bhatia,dalaja.bhatia@retailmart.com,Maintenance Staff,4,2024-08-10,12389
2623,25,Warda,Tailor,warda.tailor@retailmart.com,HR Executive,10,2024-12-29,47827
2624,108,Qabil,Sahota,qabil.sahota@retailmart.com,HR Executive,5,2024-10-23,70748
2625,139,Triya,Dutta,triya.dutta@retailmart.com,Visual Merchandiser,3,2024-09-08,45968
2626,40,Gagan,Kulkarni,gagan.kulkarni@retailmart.com,Store Associate,7,2021-12-02,24081
2627,16,Nimrat,Baral,nimrat.baral@retailmart.com,Data Engineer,4,2023-12-11,185281
2628,150,Pranit,Taneja,pranit.taneja@retailmart.com,Store Manager,5,2024-03-20,81651
2629,143,Praneel,Narang,praneel.narang@retailmart.com,Store Associate,1,2025-12-25,24983
2630,166,Qasim,Bakshi,qasim.bakshi@retailmart.com,Logistics Coordinator,3,2025-03-29,46972
2631,11,Darika,Bala,darika.bala@retailmart.com,Visual Merchandiser,3,2025-09-06,57019
2632,133,Aarna,Singh,aarna.singh@retailmart.com,Inventory Clerk,4,2021-07-03,24998
2633,8,Chatura,Sheth,chatura.sheth@retailmart.com,Cashier,9,2024-03-06,24924
2634,191,Lila,Seth,lila.seth@retailmart.com,Security Supervisor,9,2025-05-17,38253
2635,82,Lajita,Kadakia,lajita.kadakia@retailmart.com,Sales Executive,3,2025-09-29,41279
2636,22,Pratyush,Agarwal,pratyush.agarwal@retailmart.com,Data Engineer,8,2023-02-02,164211
2637,15,Teerth,Bassi,teerth.bassi@retailmart.com,Maintenance Staff,6,2025-06-23,24714
2638,126,Aarna,Minhas,aarna.minhas@retailmart.com,Maintenance Staff,8,2025-02-04,23146
2639,144,Pahal,Sekhon,pahal.sekhon@retailmart.com,Data Engineer,4,2025-08-09,149605
2640,189,Bhavya,Lall,bhavya.lall@retailmart.com,Assistant Manager,10,2025-01-01,56502
2641,110,Rehaan,Kuruvilla,rehaan.kuruvilla@retailmart.com,Logistics Coordinator,3,2023-08-04,37351
2642,72,Sathvik,Saran,sathvik.saran@retailmart.com,Visual Merchandiser,3,2022-07-31,48034
2643,109,Charvi,Tank,charvi.tank@retailmart.com,Data Engineer,2,2024-03-05,181318
2644,56,Odika,Kumer,odika.kumer@retailmart.com,Finance Executive,1,2023-08-31,54075
2645,62,Matthew,Varkey,matthew.varkey@retailmart.com,Regional Manager,3,2023-12-05,176910
2646,126,Sanya,Suri,sanya.suri@retailmart.com,HR Executive,5,2024-07-15,74441
2647,173,Janya,Warrior,janya.warrior@retailmart.com,Sales Executive,7,2023-03-28,32513
2648,33,Xavier,Bir,xavier.bir@retailmart.com,Data Analyst,2,2025-05-26,84419
2649,45,Rudra,Hayer,rudra.hayer@retailmart.com,Data Analyst,4,2024-07-08,89995
2650,77,Radha,Sami,radha.sami@retailmart.com,Security Supervisor,6,2024-02-27,37927
2651,74,Ranbir,Padmanabhan,ranbir.padmanabhan@retailmart.com,Finance Executive,9,2025-07-04,64977
2652,157,Yamini,Kakar,yamini.kakar@retailmart.com,Store Manager,5,2021-05-18,137797
2653,142,Ayaan,Tandon,ayaan.tandon@retailmart.com,Finance Executive,9,2023-12-18,54937
2654,63,Ekalinga,Naik,ekalinga.naik@retailmart.com,HR Executive,3,2026-01-12,71810
2655,48,Jacob,Ganguly,jacob.ganguly@retailmart.com,Maintenance Staff,9,2021-10-08,12518
2656,19,Riya,Nori,riya.nori@retailmart.com,Marketing Associate,2,2025-09-20,48777
2657,166,Upma,Rout,upma.rout@retailmart.com,Data Engineer,6,2024-01-02,170697
2658,122,Radha,Nair,radha.nair@retailmart.com,Security Supervisor,10,2025-10-26,27115
2659,158,Amol,Saxena,amol.saxena@retailmart.com,Data Analyst,9,2024-08-03,94022
2660,130,Chatresh,Karpe,chatresh.karpe@retailmart.com,Logistics Coordinator,6,2021-07-20,58634
2661,70,Guneet,Bakshi,guneet.bakshi@retailmart.com,Cashier,8,2025-01-03,20783
2662,67,Ekaraj,Rau,ekaraj.rau@retailmart.com,Inventory Clerk,2,2025-06-22,25366
2663,113,Ladli,Biswas,ladli.biswas@retailmart.com,Finance Executive,8,2024-09-25,77543
2664,34,Kavya,Sidhu,kavya.sidhu@retailmart.com,Assistant Manager,3,2021-09-21,88694
2665,103,Ikbal,Kannan,ikbal.kannan@retailmart.com,HR Executive,10,2026-01-20,65178
2666,91,Dalaja,Chatterjee,dalaja.chatterjee@retailmart.com,Security Supervisor,6,2022-07-21,28620
2667,158,Henry,Wable,henry.wable@retailmart.com,Store Manager,7,2022-07-14,136300
2668,52,Ekiya,Chaudry,ekiya.chaudry@retailmart.com,Data Engineer,1,2024-06-06,141595
2669,112,Zansi,Sur,zansi.sur@retailmart.com,Visual Merchandiser,8,2024-07-30,52029
2670,14,Harini,Char,harini.char@retailmart.com,Sales Executive,8,2025-03-30,33909
2671,17,Vrishti,Taneja,vrishti.taneja@retailmart.com,Cashier,9,2025-09-05,24199
2672,60,Ridhi,Raj,ridhi.raj@retailmart.com,Inventory Clerk,7,2025-01-14,28291
2673,11,Inaya,Sen,inaya.sen@retailmart.com,Cashier,9,2025-12-04,23358
2674,34,Yoshita,Saini,yoshita.saini@retailmart.com,HR Executive,8,2021-08-07,53375
2675,40,Jack,Ahuja,jack.ahuja@retailmart.com,Logistics Coordinator,6,2023-06-15,68934
2676,48,Inaya,Buch,inaya.buch@retailmart.com,Sales Executive,10,2026-02-09,38705
2677,122,Jairaj,Anne,jairaj.anne@retailmart.com,Inventory Clerk,6,2025-09-28,25537
2678,177,Avi,Bhatia,avi.bhatia@retailmart.com,Regional Manager,7,2026-01-08,148688
2679,171,Bachittar,Saini,bachittar.saini@retailmart.com,Inventory Clerk,2,2024-07-22,18790
2680,105,Warda,Hayre,warda.hayre@retailmart.com,Logistics Coordinator,4,2024-10-18,69739
2681,29,Daksha,Walia,daksha.walia@retailmart.com,Store Manager,3,2025-05-07,132733
2682,181,Farhan,Ravel,farhan.ravel@retailmart.com,Data Analyst,1,2022-07-25,123391
2683,172,Ganga,Basu,ganga.basu@retailmart.com,Visual Merchandiser,5,2024-10-04,43263
2684,94,Krish,Banerjee,krish.banerjee@retailmart.com,Cashier,6,2023-12-31,29189
2685,99,Mitali,Brar,mitali.brar@retailmart.com,Finance Executive,4,2023-07-25,73947
2686,9,Ekiya,Tandon,ekiya.tandon@retailmart.com,Maintenance Staff,8,2025-03-15,24043
2687,84,Qasim,Kala,qasim.kala@retailmart.com,Data Analyst,8,2023-10-16,135012
2688,99,Naveen,Chaudry,naveen.chaudry@retailmart.com,Store Associate,4,2024-10-31,24828
2689,148,Sachi,Pau,sachi.pau@retailmart.com,Marketing Associate,10,2022-08-08,39504
2690,50,Charles,Ramachandran,charles.ramachandran@retailmart.com,Security Supervisor,6,2025-08-09,38423
2691,194,Mitali,Bumb,mitali.bumb@retailmart.com,Assistant Manager,4,2024-03-23,74772
2692,152,Wishi,Sabharwal,wishi.sabharwal@retailmart.com,Finance Executive,6,2025-03-19,48790
2693,115,Michael,Reddy,michael.reddy@retailmart.com,Regional Manager,7,2025-02-05,137033
2694,135,Zaid,Behl,zaid.behl@retailmart.com,Logistics Coordinator,2,2025-08-09,44319
2695,26,Jhalak,Mandal,jhalak.mandal@retailmart.com,Security Supervisor,8,2025-09-29,30796
2696,134,Edhitha,Mallick,edhitha.mallick@retailmart.com,Maintenance Staff,7,2023-12-14,15816
2697,136,Siya,Kata,siya.kata@retailmart.com,Regional Manager,4,2025-01-25,125802
2698,103,Yachana,Sandhu,yachana.sandhu@retailmart.com,Marketing Associate,5,2024-12-25,36533
2699,170,Madhav,Jain,madhav.jain@retailmart.com,Cashier,2,2025-01-05,18338
2700,94,Unnati,Radhakrishnan,unnati.radhakrishnan@retailmart.com,Inventory Clerk,4,2024-07-29,21282
2701,60,Harita,Barad,harita.barad@retailmart.com,Data Engineer,10,2024-08-19,186178
2702,86,Ekantika,Kala,ekantika.kala@retailmart.com,Store Manager,2,2025-10-13,134002
2703,44,Aryan,Bhavsar,aryan.bhavsar@retailmart.com,Store Manager,10,2025-09-11,148445
2704,155,Damini,Murthy,damini.murthy@retailmart.com,Inventory Clerk,10,2022-12-22,33478
2705,131,Chaitaly,Parmar,chaitaly.parmar@retailmart.com,Maintenance Staff,9,2022-03-11,22835
2706,98,Ijaya,Shroff,ijaya.shroff@retailmart.com,Finance Executive,4,2025-08-06,49584
2707,13,Yagnesh,Kar,yagnesh.kar@retailmart.com,Customer Service Rep,5,2024-05-23,21771
2708,96,Tanay,Kashyap,tanay.kashyap@retailmart.com,Cashier,5,2024-09-12,26748
2709,47,Hritik,Tailor,hritik.tailor@retailmart.com,Security Supervisor,10,2022-08-14,30699
2710,150,Ayushman,Dass,ayushman.dass@retailmart.com,Cashier,6,2024-01-05,26736
2711,124,Eshana,Sule,eshana.sule@retailmart.com,Store Manager,3,2023-11-02,149306
2712,29,Xalak,Prasad,xalak.prasad@retailmart.com,Visual Merchandiser,4,2024-12-29,32302
2713,63,Kiaan,Samra,kiaan.samra@retailmart.com,Marketing Associate,5,2021-04-08,45935
2714,83,Vrinda,Pai,vrinda.pai@retailmart.com,Cashier,8,2025-04-17,27511
2715,181,Jatin,Chaudry,jatin.chaudry@retailmart.com,Sales Executive,8,2022-03-09,40081
2716,2,Eiravati,Luthra,eiravati.luthra@retailmart.com,Maintenance Staff,7,2025-11-03,14197
2717,21,Veda,Chadha,veda.chadha@retailmart.com,Data Engineer,8,2024-12-03,190673
2718,78,Aditya,Dutta,aditya.dutta@retailmart.com,Customer Service Rep,8,2025-01-29,32387
2719,13,Nidra,Mahajan,nidra.mahajan@retailmart.com,Customer Service Rep,8,2023-03-20,24476
2720,77,Praneel,Randhawa,praneel.randhawa@retailmart.com,Assistant Manager,6,2025-03-08,81432
2721,31,Nitesh,Bajwa,nitesh.bajwa@retailmart.com,Inventory Clerk,9,2024-05-27,33019
2722,9,Aarush,Sathe,aarush.sathe@retailmart.com,Cashier,4,2025-05-22,28023
2723,168,Bhavani,Narula,bhavani.narula@retailmart.com,Sales Executive,9,2025-03-03,39833
2724,44,Oliver,Gulati,oliver.gulati@retailmart.com,Data Analyst,6,2024-06-30,86578
2725,95,Neelima,Karan,neelima.karan@retailmart.com,Cashier,9,2023-10-16,20007
2726,111,Wridesh,Gandhi,wridesh.gandhi@retailmart.com,Store Associate,6,2025-06-23,27588
2727,27,Champak,Prabhu,champak.prabhu@retailmart.com,Marketing Associate,5,2025-01-08,40058
2728,169,Anthony,Sheth,anthony.sheth@retailmart.com,HR Executive,7,2023-02-28,71448
2729,89,Viraj,Anne,viraj.anne@retailmart.com,Sales Executive,2,2026-01-01,34537
2730,194,Mitali,Goel,mitali.goel@retailmart.com,Visual Merchandiser,8,2024-07-27,41179
2731,154,Zilmil,Pandya,zilmil.pandya@retailmart.com,Customer Service Rep,7,2024-02-23,32213
2732,16,Chaitaly,Behl,chaitaly.behl@retailmart.com,Sales Executive,9,2025-10-13,39104
2733,103,Balendra,Vora,balendra.vora@retailmart.com,Store Manager,4,2024-02-03,142921
2734,29,Jeet,Dugar,jeet.dugar@retailmart.com,Logistics Coordinator,2,2025-12-30,58419
2735,53,Priya,De,priya.de@retailmart.com,Store Associate,2,2023-06-29,29535
2736,8,Jonathan,Bhasin,jonathan.bhasin@retailmart.com,Store Manager,6,2024-11-18,133213
2737,68,Zansi,Mallick,zansi.mallick@retailmart.com,Store Manager,7,2025-06-03,110270
2738,190,Nathaniel,Bala,nathaniel.bala@retailmart.com,Security Supervisor,5,2025-01-03,28024
2739,196,Chandresh,Radhakrishnan,chandresh.radhakrishnan@retailmart.com,Inventory Clerk,9,2024-11-21,34110
2740,126,Lucky,Ravi,lucky.ravi@retailmart.com,Logistics Coordinator,10,2025-02-12,55845
2741,104,Rehaan,Chowdhury,rehaan.chowdhury@retailmart.com,Inventory Clerk,10,2022-05-13,23614
2742,85,Tanmayi,Walla,tanmayi.walla@retailmart.com,HR Executive,7,2024-04-01,50501
2743,200,Rehaan,Pradhan,rehaan.pradhan@retailmart.com,Store Manager,2,2024-09-19,129719
2744,2,Yahvi,Datta,yahvi.datta@retailmart.com,Assistant Manager,2,2025-06-23,61306
2745,194,Bhavini,Kadakia,bhavini.kadakia@retailmart.com,Regional Manager,5,2024-08-01,132749
2746,134,Baghyawati,Pant,baghyawati.pant@retailmart.com,Cashier,10,2025-02-07,16102
2747,156,Krishna,Kapoor,krishna.kapoor@retailmart.com,Cashier,6,2024-07-11,18480
2748,103,Manbir,Narasimhan,manbir.narasimhan@retailmart.com,Logistics Coordinator,8,2024-07-01,40227
2749,122,Vritti,Bhavsar,vritti.bhavsar@retailmart.com,Visual Merchandiser,10,2025-08-16,55508
2750,78,Barkha,Bali,barkha.bali@retailmart.com,Store Associate,7,2023-12-20,23915
